id,price,bedrooms,bathrooms,sqft_living
3629910470,590000,3,2.5,2110
1250200285,261500,3,1,1130
1509700050,300000,4,2.5,1960
2045800006,439000,3,2.25,2230
2171400199,277554,5,2.25,2350
2123049502,215000,3,2,1340
284000095,1.2E+06,2,2.25,2160
5652600427,420000,4,2,1700
7202330470,485000,3,2.5,1650
6131600255,202500,3,2,1540
7853301660,710000,5,3.25,3920
9211010440,535000,4,2.5,3250
1423900080,260000,4,1.75,1360
2215901190,254000,3,2,1480
251100020,600000,4,2.5,2360
3395041206,285000,3,2.5,1800
224069169,800000,4,3.75,2540
3365901435,165000,3,1,1200
7689600630,216500,2,1,710
3158500290,387990,4,2.5,2640
7189800095,500000,4,2.5,3010
7202270440,650000,4,2.5,2770
3501600114,646000,4,2.5,2310
8097000250,323400,4,3,2060
9542830430,300000,3,2.5,1880
6012500170,712500,5,2,2280
7217400895,550000,3,1.75,1380
2651100050,400000,3,1,1180
2212200050,255000,4,1.75,1650
7922900460,660000,3,1.75,2030
8925100440,925000,4,2.25,2110
259800680,534000,4,2.25,2130
271200130,215000,3,1,1690
3760500280,1.95E+06,3,2.5,2510
5315100277,1.4E+06,5,4.25,3530
9265410010,212000,3,1.75,1470
8731800840,265000,3,1.75,1840
7579200715,400000,3,1.75,1860
9485300010,311500,4,2.5,1940
1652500010,2.328E+06,4,3.5,4420
4059400190,225000,2,1,800
8965510190,1.25E+06,4,2.5,3700
7100000250,380000,3,1,1400
2541100010,600000,4,2.5,2250
7732410130,600000,3,2.25,2230
7889600285,315000,3,2.5,1950
1556200005,847000,5,1,2550
8691310980,730000,4,2.5,2750
1561600095,1.058E+06,4,2,2290
3025300250,1.62E+06,4,2.25,2350
5297200089,664000,2,1.75,1720
3303860630,454450,4,3,2810
6430500086,341000,3,1,940
4025300285,276693,4,1,1190
923049400,185000,2,1,1390
5466300130,160000,2,2.5,1660
4136900250,270000,4,2.5,1920
7635800313,300000,4,1.5,1460
2938100005,264950,3,1.5,1370
796000235,209950,2,1,1050
8682280170,850000,3,2.5,3360
7504110780,645000,4,2.5,3160
1445500010,855000,4,2.25,2480
7574910420,632500,4,1.5,2720
2115720130,289950,3,2.5,2070
3586500630,850000,2,1.75,2170
9475960050,565000,4,2.75,3260
7527000020,792000,3,2.5,2250
3668000500,260000,3,2.25,1950
1549500585,585000,3,2,2220
8898700680,295500,3,1.75,1330
6163901061,329000,4,2,1190
7855600080,750000,3,1.75,2770
4024100807,495000,4,2.5,2310
5037300130,672500,3,1.75,1580
3528900086,1.307E+06,5,3.25,2800
1552520010,405000,3,2.5,1500
5113400168,620000,3,1.75,2140
9346900170,615000,4,2.25,2330
3999300080,887000,6,2.25,3830
472000895,1.057E+06,4,2.75,4510
687600010,753000,4,1.75,2160
1130000005,1.6E+06,3,2.25,3170
7397300170,3.71E+06,4,3.5,5550
1077100020,365000,3,1.5,1520
7856570190,870000,4,2.75,3410
5104510010,321000,4,2.5,1830
2895550050,280000,3,2.5,1550
4142450480,288000,3,2.5,1520
5559200020,248500,3,2,1240
5381000352,330000,4,2.5,2380
2474300050,740000,5,3.5,2720
7787110680,445000,3,2.5,2210
1788700185,198500,2,1,1050
2887950020,280000,7,2.5,1940
8835210480,336500,3,2.25,1420
844000225,267000,3,2.5,1690
1771000430,315000,3,1,1160
8078430480,545000,4,2.5,2040
8001450170,274950,3,1.75,1840
8924100430,500000,2,1,1440
7418700050,299000,3,1,1390
3630020430,420000,3,2.5,1470
1972200725,620000,3,2.5,1776
267000170,575950,3,2.25,1640
8961980290,666500,4,2.5,2860
1551500130,180000,4,1.5,1740
5557800010,261350,3,1.75,1390
3776300010,1.03E+06,4,3.5,2730
2473000680,390000,3,1.75,1435
7984400005,253500,3,1,1640
9238430680,625000,4,2.5,2630
3211000170,255000,4,2.5,1580
7338220280,257000,3,2.5,1740
8073000480,869000,2,1.75,1900
7525530670,745000,4,2.5,3130
191100275,1.35E+06,4,3.5,3500
1214000050,350000,3,1.75,2130
6852700279,475000,3,2.5,950
5423600080,540000,3,2.5,1720
6661200050,175000,2,1,830
6146600170,100000,2,0.75,660
366000095,890000,5,1,2590
2895550280,280000,3,2.5,1600
293760050,1.05E+06,4,4.25,4390
7298040500,486000,4,2.5,3560
7802900224,670000,5,2.5,2860
3904910010,480000,3,2.5,1640
8121100255,440000,3,1.75,1500
5700004040,1.5E+06,3,3.25,3990
3528000290,743700,4,2.5,2610
9268200050,449950,3,1.75,1470
6132600221,367000,2,1,700
3303980470,1.185E+06,4,3.25,3960
1450000050,201000,3,1,900
6788200605,575000,3,1.75,2010
2214800170,295000,3,2.5,1940
7116000225,190000,3,1,1510
2767600635,742500,2,3,2020
1644500050,875000,6,3.5,4430
2579500101,1.387E+06,4,3.5,4010
3876311650,600000,4,2.25,3070
7984400050,207000,3,1.5,1460
7852170130,650000,4,2.75,3260
9358000780,275000,2,1,830
2663000345,1.2E+06,4,2.5,2390
4338800500,262500,3,2,1130
5101407350,399000,2,1,1120
3512100050,139000,4,1.5,1410
6633900050,575000,3,2.5,1750
4083301950,580000,2,1,1040
7202350010,468000,3,2.25,1630
4168100130,230000,3,1,1380
8155850010,675000,4,4,3680
7955030010,318000,3,1,1250
4136870020,332100,5,3.5,2660
1446401190,175000,2,1,620
9323600380,817000,4,2.25,2600
3262300920,1.2E+06,4,3,2150
6332000130,525000,3,1.75,1470
9150100020,189000,3,1,1380
2770604081,629950,3,2.5,1680
6329000050,641500,1,1,1000
2125400010,490000,3,2.25,1630
3876313260,415000,3,1.75,1790
5101400561,250000,2,1,890
9533100080,781000,3,1.5,1290
9561100080,400000,4,2.25,2420
5101402618,935000,4,3,3680
4027700009,575000,4,2.5,3020
9544200277,1.66E+06,4,3.25,4240
8731960050,302300,5,2.75,3130
1393800005,355000,2,1,900
3896100130,1.538E+06,3,2.25,2880
7785000130,926250,4,1.75,2390
2968800825,300000,3,1.75,1450
7199330480,361500,3,1.75,1070
5458800415,616000,3,1.5,1740
8929000250,395000,2,1.75,1210
7893206305,245000,3,1.5,2100
7956300020,206000,3,1,1060
240000130,706000,4,2.5,3280
1370803730,578000,3,1.5,1660
4299000130,341950,5,3,3070
1233100351,305000,3,1,1150
2652500225,575000,3,2.75,1710
3224069026,330000,3,1,1180
2592400250,445000,4,2.25,2130
4364700595,333000,3,1,1050
8562750660,598500,4,2.5,2520
7231600098,225000,2,1,700
8635750980,570000,4,2.5,2640
5652600605,630000,5,2,2330
2141310020,779000,5,2.25,2830
7852160080,760000,4,3.5,3720
3649100346,322968,5,1.75,1890
7852010840,595000,4,2.5,2910
823059145,321000,4,1,1300
9238430660,653000,3,2.25,2770
6329000190,750000,4,1.75,2520
8818900250,530000,3,1,1340
1250200415,352750,2,1.75,1060
3303951150,424950,4,2.5,2480
3083000048,427000,5,2.75,2220
1102000095,558000,4,2.5,3220
3426049153,438200,2,2,1600
7625700020,340000,1,1,640
586000020,830005,4,3.75,3610
8724300010,548000,4,3.25,3420
2741100741,411715,3,1.75,1840
3425059173,865000,4,4,2790
715010130,1.75E+06,6,4.25,5860
7504100920,688000,3,3,3450
5104520460,399950,4,2.5,2350
1257200020,555000,3,1,1250
4452300130,677000,3,2,2000
8651520420,539000,3,2,2260
6401700010,410000,3,1.75,1510
8857320130,472000,2,2.25,1800
1102000759,755000,3,2.5,2420
6457000080,269900,5,1.75,1750
1126059022,667400,4,2.5,2660
4340000010,1.22E+06,3,2.25,2640
3052700460,544000,3,2.5,1460
567000020,800000,2,1,1570
3575304017,315000,3,1,1010
7812801700,227000,4,1,1200
5103300020,765000,4,2.5,4040
9578080130,625000,3,3,1820
3885803044,1.875E+06,4,5,5810
9323600280,822600,4,2.5,3010
7016100380,515000,4,2.5,1910
3438500114,377000,4,2,1640
2597800010,600000,3,1,1480
8018000020,525300,4,1.75,2520
4055700167,760000,4,3,2840
1863900190,202000,2,1,840
522079027,470000,3,2,1730
7525530470,810000,3,2.5,3140
8858100020,175000,3,1,1480
6414100231,440000,4,1.75,1920
6303400460,197000,2,1,770
9476200020,254000,3,1,1010
3575302938,405000,3,1,1460
2695600190,416000,2,1,940
9433000470,779950,4,2.75,2840
7140200250,200000,4,2.75,1910
3905090130,658100,4,2.5,2430
3335000050,397000,2,1.75,1610
4397650080,815000,3,3.75,2780
1568100380,345000,2,1,1160
8078570460,305500,4,2.5,1850
6382000080,340000,3,2.25,2120
7905380080,330000,5,2.5,2620
6600490250,269000,4,2.5,2060
7200001756,349950,3,1,1060
4427100130,431000,3,1,1500
5606000255,735000,4,1.75,2380
1402700170,414000,5,3,3045
5366200460,619500,3,2.5,1700
1245500725,675000,3,1.75,1240
9477201060,380500,3,1,1410
4060000290,253000,3,1.5,880
522059327,157500,2,1,740
686530020,627000,4,2,2030
5145100460,469500,4,2.5,2090
6329000380,319950,2,1,920
8960200280,249500,3,1,1180
2867100007,485000,3,1,1260
9542100005,1.125E+06,5,3,3690
1545807280,314500,3,1.75,1700
3996900460,220000,2,1,770
217500005,444950,3,2.5,2020
1513800080,598000,4,2.5,2030
8691390460,699850,4,3.5,2690
6633900170,595000,3,2.5,1750
205000050,735000,4,2.5,3270
8838900167,542500,4,2.5,2330
7199330170,450000,3,1.75,1720
236500050,298500,3,2,2420
2025049028,403950,2,1,710
3298700305,271000,2,1,710
6145600780,335000,2,1,1510
1332700010,305000,2,2.25,1610
2768300655,630000,3,3,1880
7224500010,253000,2,1.75,1220
4037000185,395000,4,1.75,2060
7614100020,265000,3,2.5,1340
1423400225,225000,2,1,1030
5419000050,338500,4,2.5,2717
5151200290,300000,2,1.75,1360
4060000170,255000,2,1,1260
1568100290,337000,4,3,2240
4137010010,324900,3,2.25,2080
2581900284,821000,3,2.75,2760
1222069136,500000,4,2.75,3000
7625701795,885000,4,3.5,3310
1771100440,360000,4,2,1630
3211200290,304000,3,1,900
4154302045,376000,2,1,880
4036801315,425000,4,1.5,1620
9185700414,1.1805E+06,3,1.75,1610
1221000562,187000,3,2.5,1730
1890000250,710000,2,1.5,1640
7436400020,585000,3,1.75,1840
3303850290,1.4E+06,5,4,4700
2025059026,1.98E+06,4,3.5,4500
3751600430,250000,3,1.75,1780
7856640460,950000,4,2.75,3800
9510920050,725000,3,2.5,2980
8651720020,505000,4,2.5,2780
2114700500,90000,1,1,560
7950303530,400000,4,2,2060
8910500471,407000,3,1,1140
9550204450,651000,3,1.5,1890
4024101990,485000,3,2.25,2090
5595900345,460000,4,2.75,3460
1782500095,369000,2,1,1320
8887001192,355000,2,1,1240
4006000307,155000,2,1,810
5605000440,1E+06,3,1,1880
2591840050,419625,4,2.5,2680
1442300005,435000,3,2,2040
3343901440,379000,4,1.75,2180
9406590250,293000,4,2.25,1870
2212250080,592100,4,2.75,2310
3578700073,362000,3,1.75,1120
1123049126,227000,3,1,1340
526059259,335500,3,1.75,1260
3222079136,213000,3,1.75,1200
7237300290,338000,5,2.5,2400
7468900235,163500,3,1,940
3352401476,199988,2,1,860
4217402162,1.185E+06,3,2.25,2390
6147650430,320000,4,2.5,3130
1133000235,450000,6,2.25,3550
2781270080,249900,2,2,1470
1423200170,223000,2,1,910
3023059071,631000,4,4,2630
511700170,350000,4,2.25,1780
2124089028,279000,3,1.75,1430
1431700280,310000,5,2,2730
7686202635,185000,2,1,900
3874400380,445000,3,2.5,1740
642500080,365000,4,2.5,2905
1591600527,333500,3,1.5,2230
5587000010,385000,3,2.25,1680
2201500440,345000,3,1.5,1240
7603100095,1.26E+06,3,3,3230
9412200080,440000,4,2.5,2560
7852130080,444500,3,2.5,2600
2923039243,340000,4,1,1200
6908200250,680000,4,1,1660
3039000010,420000,3,1.75,1140
1657300280,438500,3,2.25,3050
9200000050,109500,2,1,800
7508200080,461000,4,2.75,1700
5454200080,968000,4,1.75,2630
7972601100,355000,3,1.75,1960
5112800190,249000,3,1.5,1180
984210170,256500,5,2.5,1960
8081500050,1.81E+06,5,2.5,4250
8731801190,269000,3,2.25,1950
9103000715,1.35E+06,4,3.5,3600
8732300430,885000,3,2.25,2060
3754700170,455000,3,2,1640
2652500795,980000,4,2.5,2730
7454000470,412500,3,1.75,1530
3630121060,740000,4,3.5,3060
1370800825,1.298E+06,4,2.25,2860
4310702759,326000,2,1.5,1030
8635750950,568500,4,2.5,2460
3448900420,620000,4,2.5,2500
2113700005,283000,3,1.75,1830
8615800500,875000,6,3.25,2820
9106000005,1.31E+06,4,2.25,3750
806800420,289950,3,2.5,2070
2787311190,252500,3,2.5,1780
3342102385,376000,4,2.25,2200
7504000290,635700,4,2.5,3240
8691300500,710000,4,2.5,2880
930000425,440000,3,1.75,1570
3291800670,439000,3,2.5,3180
1425059145,455000,2,1.5,1310
4406000050,225000,2,1,910
1432700420,250000,3,1,1460
5561400470,585000,4,3.25,3410
8827901350,685000,3,1.75,2720
6190700284,420000,5,2.75,2280
3644100073,245000,2,1,670
3223059173,275000,4,2,1480
109210460,270000,3,2,2330
9106000050,767250,4,3,2170
4337600280,229000,3,2,1760
3438501100,400000,3,1,1240
7935000280,2.195E+06,5,3.25,5210
7419700010,665000,5,2,2800
1626069102,500000,4,2.25,2060
7574000080,355500,5,2,2360
3830700010,369000,4,2.5,2370
1454100010,338500,2,1,720
603001045,256000,3,1,950
2607720440,470000,3,2.5,1980
930000470,675000,3,2.5,2540
2621750280,369950,4,2.75,2760
7853220470,615000,5,3.5,2950
4139660430,1.20069E+06,5,3,3640
1338800430,950000,3,1.75,2150
1338800491,799500,4,2.5,2760
792000006,187000,2,1,840
7504020670,598000,5,2.25,2890
4017600010,429950,3,2.25,2060
1471701410,347950,5,2.25,1700
3528000470,851000,3,2.5,3560
3192000080,205000,3,1,1210
1565100010,225000,3,2.25,1590
9201000460,705000,4,2.25,2620
323059316,535000,5,2.5,3190
6802200190,222500,3,2,1450
1773100430,313500,2,1.5,1270
6137610190,632000,3,2.25,2730
1568100387,467000,3,2,1840
3826500290,339000,3,2.25,1970
629410190,712000,3,2.75,3200
4189800050,335000,3,1,1060
6126600950,470000,3,3.25,1740
5411800250,367000,3,1,810
7853302140,440500,3,2.5,2460
1423910670,305000,4,1,2100
2301400470,635000,3,1.75,1530
1860600290,1.02E+06,3,2.25,1670
9267200345,342000,2,2.5,1175
3826500170,283000,3,2.25,2130
9804500420,430000,4,2.75,2470
2895550190,245000,4,2.5,1700
6699930440,355500,3,2.5,2600
3543900380,395000,3,1,1460
59500050,324900,4,2.25,2010
9274202885,660000,3,1.75,1320
7701930050,570000,3,2.5,3150
200800480,552321,3,2.5,1960
3835500005,1.1E+06,2,1.75,2050
9543000896,237000,3,1.5,1800
1090000005,402000,2,1,1210
5561000430,470000,3,2.25,1830
1568100670,395900,3,1.75,1880
6813600440,442000,2,1.75,860
7701990380,795000,4,2.75,2890
7153400010,190500,3,2,1390
5608010420,808000,4,2.75,3340
9141100073,500000,4,2.5,2040
629400480,775000,4,2.75,3010
9250900104,300000,5,1.75,2110
9250900104,496000,5,1.75,2110
5104531700,448000,4,2.5,2510
623039026,645000,2,2.25,2770
7626200235,464600,3,1.75,1120
7228500425,590000,3,1,1530
3332500095,399000,3,2.5,1800
7950300440,305000,2,1,1030
8143000280,478000,3,1.75,1210
4045500715,598800,1,1,1090
1155620190,430000,4,2.25,1790
3332000715,433000,4,1.5,1550
5113000420,420000,4,2.75,2400
3223039181,585000,4,1.75,2470
7399300420,255000,3,1,1170
1088400190,305000,3,1,1120
1588600177,396000,4,1,1040
9264950420,347500,4,2.5,2460
5418650080,900000,4,2.5,3690
9492800020,425000,3,1.75,1960
323089173,429000,3,2.5,1920
6821102358,540000,3,2.25,1670
943100689,324950,3,2,1340
8722100825,1.049E+06,3,2.25,2610
4223000280,221000,4,1.75,1540
1454100122,405000,3,2,1640
3323500010,1.15E+06,3,2.5,2100
9557300080,588000,4,1.75,1930
6306100080,234950,3,2,1430
5700001100,580000,4,1.5,2430
6187500080,637000,5,3,2460
7369600080,704000,4,2.25,2490
1623049145,210000,2,1,880
2877102330,772000,4,2.5,2110
546001060,763000,4,1.75,1850
2822059091,213500,2,1.5,2060
3971701300,255000,2,1,1360
1732600050,423500,3,2,2000
3585900430,520000,3,1.5,1810
6791000050,550000,3,2.75,2230
1818800289,795000,3,2.75,1820
2738600080,495000,4,3,2740
1310440950,455000,4,2.5,2710
1322049150,85000,2,1,910
7200080,239000,4,2,1980
1788800080,184900,3,1,1040
1328320920,386000,4,2.25,2810
7283900185,415000,4,2.5,2000
8685500020,387000,3,1,1530
1338800425,2.14E+06,6,4,5110
282500010,685000,4,2.25,3133
798000630,340000,4,2.5,2020
5583200345,422000,2,1,750
1036100130,442000,3,2.5,1980
795002375,280000,3,1,1200
1245000461,1.15E+06,5,2.5,3580
6802200280,279000,3,2.5,2010
9521100795,569000,4,2,1730
4039800080,1.355E+06,5,3.5,5960
6146600595,209950,2,1,860
6380500151,468000,3,1.5,1370
8643000185,237100,3,1.75,1360
7212650950,336000,4,2.5,2530
357000005,500000,4,2,1680
5648600010,290000,3,2.5,1580
2818600010,1.185E+06,7,3.5,3890
9842300095,365000,5,2,1600
3977630130,146300,3,1,1200
5160300020,554000,3,1.75,1760
3754700050,424000,3,2,1670
629860010,1.348E+06,4,3.5,4640
446000010,508500,4,1.5,1800
8562000010,244500,3,1.75,1210
646910480,206000,2,2.5,1280
868000415,643500,3,2,1650
1826049430,372500,4,1.75,1590
2769600190,630000,5,2,1900
3630070280,418000,2,2.5,1500
8944460190,425000,4,2.5,2689
3630180470,800000,4,2.75,3250
6099400293,208000,2,1,960
6791000280,476000,3,1.75,1650
7796450190,277500,3,2.5,1690
2294900010,478000,3,1.75,2790
1186000095,890000,4,2.75,2310
2770601763,450000,3,3.5,1790
3392100050,205000,3,1,1230
2878600655,665000,3,2,1620
3299200080,518000,4,2.75,2440
2564900020,465000,4,2.25,2100
2111010080,330000,3,2.5,3040
6669080020,449400,4,3,2490
8682300010,829000,3,2.75,2690
1974200020,450000,4,1.75,2190
3211000190,310000,3,1.75,1490
6354000050,615000,3,2.25,2530
625049153,605000,3,2,2060
5561000190,437500,3,2.25,1970
4449800595,545000,3,1.75,1400
1115750190,770000,3,2.5,3680
8644300170,600000,5,2.25,3000
9523102660,560000,3,1,1440
1630700380,1.92E+06,5,5.75,7730
7588700007,457000,3,1,1170
3501600235,585000,2,1,1770
9545230280,560000,3,2,1860
7905200130,345000,2,1,770
2742100250,550000,4,3.5,3820
5104540500,589950,4,2.5,3190
638100073,327000,3,1.5,1320
3022039071,800000,2,2.25,1730
3426079024,150000,3,1,1010
2767604254,425000,2,2.5,1140
1138010170,350000,3,1,860
9407100500,273000,3,1.75,1540
191100250,750000,4,2.25,2160
1557000190,240000,3,1.5,1450
8732020670,400000,3,1.75,1830
5029450290,230000,3,1.5,1630
8035600290,372000,4,2.5,2500
6450301835,459500,3,1.75,1470
6388930420,582000,3,2.5,2380
2296700470,465000,4,2.5,2170
1473120190,386000,3,2,2120
11200290,546000,3,2.5,1530
5530000050,278000,3,1.75,2710
7853220670,540000,3,2.5,2860
3124089049,529000,4,1.75,2800
868000305,554000,4,1,1120
1311200380,210000,3,1,1730
9197100101,225000,2,1,1010
6646200280,561600,4,2.5,2350
7116500920,300000,6,5.25,2860
1068000255,1.65E+06,4,3.5,4285
1240700170,1.0171E+06,4,3.75,4060
4031000250,150000,3,1,1310
7625703260,400950,2,1.75,2320
8651580660,620000,4,2.25,2210
6117500980,449000,4,2.75,2090
9547205380,630000,4,2.5,2240
414100280,336000,2,1,1180
321059091,299950,4,1.75,1560
7772000010,352500,4,2,1970
7200179,150000,2,1,840
7200179,175000,2,1,840
8029500380,305000,3,2,1830
825059178,2.574E+06,4,3.75,4475
6021502750,607500,3,1.5,1800
9268200380,505000,2,1,1250
2008000420,280500,3,1.75,2440
8914100170,610000,3,2.5,2910
6654700250,381000,5,2.75,3060
6139800430,482000,5,2.25,2230
9477201470,379950,3,1,1270
3025300095,2.5E+06,4,4.5,4300
3211290050,425000,3,2.25,1580
7511200190,580000,4,2.25,2570
5739601300,605000,2,1,860
3278602660,194000,1,1,820
8078410250,546200,4,2.25,2090
2798000020,1.395E+06,4,3.5,3560
2739200050,315000,3,1.75,1860
9278200095,465000,3,1.5,900
3222079120,330000,2,1,1160
4401200010,795000,4,2.75,3100
2473250280,265000,4,2.25,2300
4441300170,1.3E+06,4,2.5,3110
723049530,126500,3,1,1130
6752510010,760000,4,2.5,2920
955000430,540000,2,1.25,1230
8663100050,446000,5,2.75,2190
226109056,170000,1,0.75,850
2558600130,379000,3,2.5,1500
8823900290,1.4E+06,9,4,4620
8691400080,800000,4,2.75,3150
621069102,260000,3,1,1300
5456000280,820000,5,2.5,3160
2891400380,449950,3,1.75,2070
2297400020,392000,3,2.25,1790
7215721350,465000,3,2.5,1650
5490210670,449950,4,2.5,2070
6431500122,520000,3,1.5,1580
3376600170,546800,4,2.25,2170
8861000235,825000,4,2.75,2220
2881700231,337000,3,1.75,1440
534000080,333000,2,1,720
6371000020,380000,2,2,1120
7212651440,280000,3,2.5,1970
7575500080,202000,3,1.5,1420
7197800020,585000,4,2.5,2250
5592900285,435000,4,2,2630
525069127,1.2E+06,4,3.5,4740
2460900010,364000,2,2.25,1280
1566100595,300000,3,1,1260
8682291680,558000,2,1.75,1930
7841300285,199950,1,1.5,1048
6071700020,515000,3,2.25,1640
4315700275,590000,4,2.5,2380
2330000130,813500,4,2,2530
1246700103,725000,4,2.5,2700
7504200250,490000,3,2.25,2330
3797310010,277000,3,2.25,2160
4058000010,325000,4,1.5,1470
3888100022,649800,4,2.5,2280
1934800022,425000,3,1,1280
3501100280,460000,2,1,850
2725069108,750000,3,3.25,4610
126039413,469000,5,2.5,2690
461001435,566000,4,1.75,2440
6403500290,407500,3,2.5,1930
2826049108,353500,2,1,800
1823069102,524000,3,2.25,2430
4233400280,264950,4,2.5,1990
1088800470,547500,3,2.5,2550
2025701060,264500,3,2.25,1370
7922900250,507500,3,2,2020
6372000280,560000,3,3.5,1560
1424130050,995000,5,4,5610
7942601435,835000,6,2,3560
3959401284,440000,3,1.5,2120
1370802335,1.015E+06,3,2.5,2920
4058801680,300000,2,1,1340
3501100050,125000,3,1,1230
1231000895,986000,4,3.5,2840
7129300500,315000,4,2.5,2080
6752600050,320000,4,2.5,2070
3303990380,972000,4,3.25,4010
2579500006,760000,3,2.5,2190
3365900462,265000,4,3,1730
2695600130,355000,2,1,1250
3438501700,300000,3,1,1300
3876311350,474950,5,2.5,2080
4046710050,470000,4,2,2180
1725059259,437500,3,1,1630
7518503220,520000,2,1.5,1840
3445000005,237600,2,1,1370
3530420020,162950,2,1,950
6893300290,457000,3,1.75,1690
7856560480,635000,3,2.5,1780
8121100415,735000,4,3,2840
3754501060,910000,2,2.5,2000
3278602040,346500,3,3.25,1570
1592000050,655000,4,2.5,2370
1324079007,425000,3,1.75,1610
7140600225,137000,3,1,1300
200500680,557500,3,2.5,2620
421079142,415000,4,2.25,3060
9346700280,830000,5,2.25,2780
293800680,949000,4,3,4270
339600190,420000,3,1,1310
1787600190,353000,2,1,1100
2026079016,560000,3,1.75,1480
8673400086,445700,3,2.5,1270
2760200050,226000,4,1,1270
3205000050,358000,3,1,890
2201500680,501000,3,1.75,1480
4022902555,609000,4,2.5,3240
3410600080,734950,4,3.25,4280
7385300020,725000,5,2.5,3210
3876312570,350500,3,2.25,1870
5016002275,610000,5,2.5,3990
3213200250,605125,2,1,1160
6448000010,1.388E+06,4,2.25,2940
1330900050,550000,3,2.25,1850
2810600022,335000,2,1.75,1060
1761600050,397000,3,2,1100
4233400480,240000,3,2,1190
4222310680,240000,3,2,1030
5630500005,262500,2,1.5,1140
9523102040,440000,3,1.5,2260
2626119028,160000,3,1,1140
5015001680,427000,4,1,1860
7202360430,920000,4,3.5,4080
3880900170,2.3E+06,4,2.5,3280
926069142,480000,4,2.5,2870
2790410250,615000,4,1.75,2300
6681500080,736500,3,2,2230
9274201809,542500,3,2.5,1920
418000415,191000,2,1,700
8078460050,730000,4,2.5,2740
7151700585,1.225E+06,5,2.25,3440
2722059292,129000,1,1,650
2223059099,284000,3,1.5,1500
1703050500,645000,3,2.5,2490
6386600130,218000,3,1.5,1330
9194102188,675000,4,3.5,3190
2464400285,575000,3,2.5,1590
6450301310,225000,2,1,830
7427800080,626000,3,2.25,1810
40000669,499950,4,2.5,2910
5538300225,405000,4,1.75,2180
4239400840,152500,3,1,1090
8035650500,325000,4,2.5,2160
3888100029,475300,3,1,2110
4364700585,485000,3,1.75,2180
9839300285,720000,3,2.5,2100
6141100380,465000,3,1.75,1410
5652601330,489000,3,1.5,1020
3025059093,3.1E+06,5,5.25,5090
5466700290,288000,3,2.25,2090
5437800020,225000,3,1.75,1350
7784400185,499000,3,1.75,2650
5561301150,632000,5,3,3520
1523550480,580000,3,2.5,2040
8083400066,730000,4,1.5,2340
3797710020,325000,4,2.25,1770
3205200480,421000,3,1.75,1100
869700050,316000,3,2.5,1490
2877101310,415000,2,1,1460
7202330280,401000,3,2.25,1350
6146600420,229950,3,0.75,1030
8563030500,539950,3,1.75,1820
3624039150,335000,3,2,1170
7853210050,339000,3,2.5,1450
3293700480,414950,4,1.75,2200
3210700170,650000,4,2,1610
8161020050,445000,3,2.5,2690
8731983340,295000,3,2.25,1850
7871500280,975000,4,2.25,2250
3276200280,296500,3,1.5,1580
826069180,440000,4,2.75,2030
3955800080,420000,5,1.5,1890
1657310170,302000,3,2.5,2140
2597690050,350000,4,1.75,1770
720079001,667000,3,1.75,3320
3975400185,645000,3,2,1640
3342101795,430000,4,2.75,1820
9297301190,413000,4,1,1410
7424100050,420000,3,1,1240
7199340480,495000,3,2.25,1780
2525049259,2.18773E+06,4,4.5,4240
8835700250,965000,4,2.5,3570
6150700005,500000,4,2.5,1900
6819100080,636100,3,1,1010
3904902630,720000,4,2.5,2870
5152200020,298000,3,1.75,1620
3300701440,409000,2,1.75,1480
1152700020,370000,4,2.5,2650
8944300010,230000,5,1,1410
8680300010,290000,3,2,1360
8731950080,420000,4,2.25,2930
5608000080,917000,4,2.5,3500
2225039130,957000,5,3.25,3160
7504180130,482000,3,2.25,1710
3956100190,488000,3,1.75,2180
2346200050,760369,5,2.5,2870
40000471,170000,2,1,1500
9346950050,625000,3,2.5,2120
9477201150,357000,3,1.5,1590
8078430130,583000,3,2.25,1830
6404600006,173250,3,2,1210
6415100122,414050,4,2,1590
5505700020,400000,3,1.75,1050
1117300050,537000,3,2,1550
8651710430,465000,4,2.25,2070
9292000380,425000,3,2.25,1740
2525059127,445000,4,2,1700
1788300010,179950,2,1,1200
1150700130,275000,3,2.5,1710
3354400545,190000,4,2.5,1840
2742100009,385000,3,1.75,1900
2475900170,303000,4,1,2300
9189700255,165000,3,1,970
2769600480,600000,2,2,1270
2260800170,710000,3,2.25,3130
1118500010,875000,5,3.25,4230
5636010280,269950,3,2.5,1480
2326059099,838000,4,2.5,3310
4423100095,670500,4,2,1590
8142000080,420000,4,1.5,1690
3222059007,370000,3,1.5,1690
6648000050,360000,3,1.75,1500
3574900170,562500,4,2.5,2320
2008000130,360500,3,2.5,3300
291300010,389999,3,2.25,1445
9412200280,450000,4,3,1890
9315000010,247500,4,2,1760
7889600080,208000,3,1,1050
8663310010,455000,3,2.5,1980
930000305,379400,4,1.75,2120
7606200275,190000,3,1.5,760
203900380,326188,3,1,1300
880000005,168000,2,2.5,1160
9406570290,314000,4,2.5,2340
5561000920,630000,4,2.75,2710
4037000470,550000,3,1.75,1440
8651511060,530000,4,2.25,1980
9413600010,637500,3,1.75,1680
9358001732,400000,3,2.5,1390
8820900029,700000,5,2.75,3100
6802200670,272000,3,2.5,1680
7852190630,600000,4,2.5,2710
2815600235,450600,2,1,840
3013300660,550000,3,2.25,2090
8091600080,225000,3,1,1120
8651402750,132825,3,1.5,1210
